Sequence_ID,Step_0,Step_1,Step_2,Step_3,Step_4,Step_5,Step_6,Step_7,Step_8,Step_9,Step_10,Step_11,Step_12,Step_13,Step_14,Step_15,Step_16,Step_17,Step_18,Step_19,Step_20,Step_21,Step_22,Step_23,Step_24,Step_25,Step_26,Step_27,Step_28,Step_29,Step_30,Step_31,Step_32,Step_33,Step_34,Step_35,Step_36,Step_37,Step_38,Step_39,Step_40,Step_41,Step_42,Step_43,Step_44,Step_45,Step_46,Step_47,Step_48,Step_49,Step_50,Step_51,Step_52,Step_53,Step_54,Step_55,Step_56,Step_57,Step_58,Step_59,Step_60,Step_61,Step_62,Step_63,Step_64,Step_65,Step_66,Step_67,Step_68,Step_69,Step_70,Step_71,Step_72,Step_73,Step_74,Step_75,Step_76,Step_77,Step_78,Step_79,Step_80,Step_81,Step_82,Step_83,Step_84,Step_85,Step_86,Step_87,Step_88,Step_89,Step_90,Step_91,Step_92,Step_93,Step_94,Step_95,Step_96,Step_97,Step_98,Step_99,Step_100,Step_101,Step_102,Step_103,Step_104,Step_105,Step_106,Step_107,Step_108,Step_109,Step_110,Step_111,Step_112,Step_113,Step_114,Step_115,Step_116,Step_117,Step_118,Step_119,Step_120,Step_121,Step_122,Step_123,Step_124,Step_125,Step_126,Step_127,Step_128,Step_129,Step_130,Step_131,Step_132,Step_133,Step_134,Step_135,Step_136,Step_137,Step_138,Step_139,Step_140,Step_141,Step_142,Step_143,Step_144,Step_145,Step_146,Step_147,Step_148,Step_149,Step_150,Step_151,Step_152,Step_153,Step_154,Step_155,Step_156,Step_157,Step_158,Step_159,Step_160,Step_161,Step_162,Step_163,Step_164,Step_165,Step_166,Step_167,Step_168,Step_169,Step_170,Step_171,Step_172,Step_173,Step_174,Step_175,Step_176,Step_177,Step_178,Step_179,Step_180,Step_181,Step_182,Step_183,Step_184,Step_185,Step_186,Step_187,Step_188,Step_189,Step_190,Step_191
107,0.99999946,0.995154,0.947234,0.90146744,0.867208,0.8264542,0.7835968,0.72942495,0.6335983,0.49402854,0.4195436,0.3760362,0.34109727,0.31051356,0.283461,0.2600326,0.24031451,0.22401012,0.21058105,0.19928944,0.18948956,0.18099464,0.17466001,0.17290458,0.1792147,0.20120884,0.26518905,0.38016492,0.42287275,0.43893373,0.45164186,0.4642486,0.4778822,0.4936186,0.5123808,0.5340428,0.55709594,0.5783294,0.59002674,0.58555317,0.5616109,0.5106659,0.43217903,0.36729282,0.33504492,0.31739247,0.30379352,0.29020217,0.2747472,0.2564051,0.2346332,0.20988463,0.18425028,0.16094358,0.14629067,0.14585288,0.16270155,0.20172694,0.27424768,0.36289194,0.4090312,0.42791173,0.43885005,0.44805154,0.45823175,0.47191438,0.49279627,0.525891,0.56935275,0.60741884,0.6204228,0.60178065,0.5627713,0.50771457,0.44135094,0.38304615,0.34542966,0.32319888,0.3085375,0.2967667,0.28489104,0.2698612,0.2472543,0.21102816,0.16298215,0.12240417,0.10618515,0.115831204,0.14730743,0.20097895,0.2792148,0.35451367,0.39634082,0.41672406,0.42866054,0.4374893,0.44591406,0.45668253,0.4754185,0.5172389,0.5900039,0.63908863,0.6423561,0.613778,0.5675373,0.51096004,0.45273808,0.40282,0.36587965,0.3403045,0.32228607,0.30864823,0.2969036,0.28423518,0.2647859,0.22080436,0.14203012,0.09250336,0.08683135,0.10870041,0.14747985,0.20560801,0.28021467,0.34608045,0.38661197,0.4093414,0.42352015,0.43374768,0.44249615,0.4520036,0.46743575,0.5157091,0.6256536,0.6680885,0.6558401,0.62111247,0.5757922,0.52645814,0.47978386,0.439074,0.40462446,0.37575644,0.35171697,0.3318459,0.31523135,0.3002632,0.28254905,0.2357573,0.12773557,0.07937179,0.08811856,0.11370811,0.15077859,0.20192471,0.26204327,0.3173595,0.35953572,0.38935795,0.41125998,0.42883804,0.4443657,0.45965502,0.477998,0.5265874,0.6734013,0.6994413,0.67895156,0.64720577,0.6132033,0.5822232,0.55536836,0.53095955,0.50633776,0.47805968,0.44137377,0.39332268,0.33888966,0.29783416,0.25172192,0.1932464,0.07039259,0.0024189078,0.005004316,0.013003108,0.021856379,0.028365117,0.029976876,0.025797457,0.016862204,0.006216306,0.0,0.014326662
108,0.0,0.53394306,0.774169,0.8777566,0.9185404,0.9367677,0.9468617,0.95704615,0.9745762,0.9988167,0.99999976,0.9903175,0.9776803,0.9641252,0.95058286,0.93767154,0.92572653,0.9148001,0.90463984,0.89474094,0.88442004,0.8729199,0.85967714,0.84418565,0.82552236,0.8022774,0.769725,0.7291375,0.7174411,0.7184915,0.7232224,0.7298246,0.73808795,0.7484242,0.76141703,0.77735734,0.796171,0.81760705,0.83973396,0.86116105,0.88238925,0.9058675,0.9329751,0.95300627,0.9610682,0.9626005,0.96055317,0.9557459,0.94826144,0.93793035,0.9245295,0.90811497,0.8893255,0.86887115,0.8482663,0.8280006,0.80740726,0.7852178,0.75747406,0.7284121,0.7144516,0.7103824,0.7102588,0.71245015,0.7169031,0.7245061,0.7373282,0.7584837,0.78778785,0.8185287,0.84416395,0.86699206,0.8876759,0.9083075,0.9295599,0.94687444,0.95705765,0.9617923,0.9632469,0.9623481,0.9590158,0.952258,0.9397941,0.9180063,0.88720804,0.8568101,0.8328895,0.812903,0.7940523,0.7730676,0.7474387,0.72441304,0.7124425,0.7076008,0.70592695,0.7060238,0.70775634,0.7120422,0.72198325,0.74652725,0.79105395,0.8274167,0.849791,0.8678755,0.8853914,0.90333825,0.9204182,0.9342308,0.94361603,0.9491513,0.9520196,0.95299995,0.9522185,0.9488963,0.94004655,0.9152871,0.8675734,0.83167845,0.81119347,0.7954316,0.7797438,0.76055527,0.73768127,0.7182302,0.70689964,0.70130575,0.6985942,0.6973844,0.69729006,0.6988275,0.7047809,0.73111343,0.79551196,0.82851815,0.8438363,0.85724485,0.87100005,0.88473105,0.8970649,0.90728384,0.9153674,0.9214801,0.9258209,0.92858726,0.9298608,0.9292387,0.9245333,0.9002379,0.835624,0.7979379,0.7838308,0.772499,0.7599969,0.74427843,0.7265063,0.71066797,0.69917935,0.69179434,0.6872407,0.68451005,0.6830657,0.68299943,0.68610615,0.70923257,0.7941938,0.8207431,0.83160067,0.8417494,0.8507994,0.8577127,0.8623428,0.86523026,0.86706346,0.868518,0.87009495,0.8685537,0.8674217,0.87497365,0.8800449,0.8702951,0.8073983,0.7639348,0.75787944,0.75367385,0.7504766,0.74871993,0.74898124,0.75143653,0.755725,0.76089567,0.76508087,0.76355237
109,0.99999976,0.58031654,0.359514,0.24698457,0.19103034,0.1691201,0.1669345,0.17665416,0.19376847,0.21348536,0.21961872,0.2181935,0.21336143,0.20643024,0.19828555,0.18971097,0.18125258,0.173135,0.16524334,0.15718128,0.14836527,0.13817959,0.12629367,0.11262237,0.09680032,0.07852415,0.056740433,0.033740625,0.028490275,0.031697027,0.03785105,0.04568204,0.05515513,0.06678154,0.0812313,0.098756135,0.119118504,0.14169875,0.16377422,0.18325487,0.20020393,0.21598983,0.23181576,0.24265468,0.24626292,0.24553095,0.24193303,0.23574027,0.22679777,0.2148228,0.19954295,0.1810628,0.16025119,0.13818216,0.11707103,0.098087415,0.08099635,0.06522465,0.048491172,0.032528408,0.025288686,0.023846678,0.025083423,0.028248865,0.0336296,0.04236168,0.05682047,0.080510944,0.11304581,0.1462752,0.17173947,0.19079022,0.20538972,0.21800244,0.2298083,0.23889668,0.24382429,0.24552837,0.24508299,0.24278119,0.2381802,0.22996709,0.21545279,0.19049071,0.15561017,0.12205286,0.097649775,0.080212735,0.06661114,0.053824145,0.03978879,0.027780246,0.021861177,0.019891167,0.019813709,0.02099236,0.023637543,0.028934367,0.040453635,0.06835136,0.118591785,0.15838574,0.17963758,0.19306618,0.20383412,0.21374743,0.22263442,0.2294649,0.23372638,0.23577127,0.2362373,0.23547176,0.23328228,0.2285935,0.21786948,0.18916361,0.13459715,0.09478642,0.0749456,0.0630171,0.053303886,0.04276446,0.030848866,0.020997522,0.015517382,0.013145883,0.012385504,0.0125275105,0.01351897,0.016113808,0.023527812,0.053859,0.12705922,0.16290799,0.17570919,0.18402685,0.19138664,0.19822875,0.20407423,0.20866102,0.21200462,0.21418248,0.21528883,0.21543084,0.21456718,0.21213242,0.2055214,0.17692527,0.10292724,0.061635766,0.04959624,0.042286802,0.035338838,0.027168328,0.018200004,0.010411621,0.005007648,0.0018628604,0.00035501498,0.0,0.00057835167,0.0023999014,0.0075314813,0.034905072,0.13159695,0.15943658,0.16708812,0.1727219,0.17705953,0.17975894,0.18082526,0.18055287,0.17926578,0.17717054,0.17415357,0.16681057,0.15903251,0.16100252,0.16001107,0.14357968,0.06931829,0.020146778,0.014840918,0.01195045,0.010106954,0.009305266,0.009754521,0.011503777,0.014351642,0.017803678,0.020903282,0.0213151
110,0.9999992,0.52758676,0.40437073,0.4103633,0.47679374,0.5474488,0.6106741,0.6459026,0.61032486,0.5004854,0.45709166,0.43959382,0.42220694,0.4020392,0.3801786,0.35849532,0.33844727,0.3206176,0.30492577,0.290805,0.277609,0.26518655,0.25476268,0.24962854,0.2543808,0.27900052,0.3578099,0.50298667,0.55770725,0.57963204,0.59789914,0.616449,0.6367593,0.66037697,0.6886805,0.7215775,0.7570367,0.79069746,0.8117693,0.8110001,0.78407824,0.72143286,0.62255144,0.54008865,0.4986043,0.47518462,0.45636055,0.43687606,0.41423103,0.3870067,0.35442305,0.31710562,0.2780322,0.241719,0.2170612,0.21168445,0.22955438,0.2769312,0.36801943,0.48029482,0.5389191,0.5632842,0.57792616,0.5907881,0.60550076,0.6256642,0.65672684,0.70616966,0.7714839,0.8299384,0.85360944,0.8342011,0.78694504,0.71807754,0.63406765,0.55982554,0.5116339,0.48282328,0.46341386,0.4473271,0.43050706,0.40860948,0.37511736,0.32101363,0.24882454,0.18683627,0.15929644,0.16761725,0.20564838,0.273058,0.37232888,0.46809322,0.5214136,0.5476098,0.5632244,0.5750887,0.5868018,0.6022651,0.62975925,0.69169855,0.7999376,0.87451917,0.88435876,0.8504989,0.79277986,0.721225,0.64715487,0.58336705,0.53591955,0.50281477,0.47922862,0.46108344,0.44506413,0.42718223,0.39882317,0.33355576,0.21588293,0.14053437,0.12806295,0.15388814,0.20251828,0.27634478,0.37136713,0.4552976,0.50703937,0.53621113,0.55458915,0.5680191,0.5797267,0.5928433,0.6149498,0.68594974,0.84875923,0.9136132,0.9009612,0.8577274,0.800338,0.73749673,0.6778248,0.6255945,0.5812238,0.5438563,0.5125423,0.48644948,0.46437454,0.4440523,0.4190453,0.35012773,0.18903506,0.114884354,0.12338794,0.15526877,0.20233224,0.26755396,0.3442864,0.4149197,0.468857,0.5071405,0.5354452,0.5583753,0.5788509,0.599332,0.6246534,0.69527364,0.9123392,0.95366037,0.9289014,0.88889015,0.8455552,0.80572015,0.7708376,0.7387936,0.7061936,0.6685748,0.6196738,0.5547132,0.4812087,0.4277458,0.36682376,0.28564802,0.10497076,0.0030049775,0.005092795,0.014919354,0.026139604,0.0345246,0.036759295,0.031686082,0.02061271,0.0074297576,0.0,0.019005775
111,0.9999999,0.5884852,0.37689325,0.2672698,0.21169658,0.18396372,0.17155993,0.16555192,0.15654922,0.14113925,0.13250926,0.12648062,0.12041394,0.114023715,0.10752049,0.10125,0.095469974,0.090252966,0.08550857,0.081010394,0.07647772,0.07169447,0.06672328,0.06197809,0.057975527,0.055978406,0.060307678,0.07317932,0.07896332,0.08279459,0.086989455,0.091712445,0.097148314,0.10365273,0.11160394,0.12106537,0.13169724,0.14274266,0.15197453,0.15755194,0.15891151,0.15515715,0.1465315,0.13860449,0.13406111,0.13068342,0.12708646,0.122643,0.116969235,0.10979317,0.10092805,0.090493634,0.07914808,0.067817196,0.058357343,0.052142367,0.049640518,0.051523447,0.059023052,0.06954232,0.07532195,0.07817034,0.08048703,0.08312249,0.08664451,0.091863506,0.10019534,0.11365617,0.13180469,0.14925341,0.1598278,0.16281138,0.16078493,0.15527649,0.14747317,0.14014961,0.13509437,0.1317032,0.12895076,0.12610357,0.1224852,0.11712625,0.10835986,0.09376031,0.07382917,0.055679057,0.04487907,0.040985145,0.04224202,0.047710404,0.05709492,0.06653296,0.0719847,0.07492824,0.07699752,0.07892565,0.08125621,0.08485436,0.09185835,0.10820166,0.13720329,0.15870653,0.16621763,0.16564351,0.16110766,0.15445259,0.1471318,0.14056157,0.13541949,0.13155253,0.12850511,0.12583078,0.12302562,0.11923954,0.11227559,0.09507626,0.06326113,0.041493844,0.03407433,0.034160763,0.037984114,0.044969868,0.054388482,0.06285671,0.06822756,0.07145618,0.07369833,0.07553725,0.077390045,0.07989387,0.084988765,0.103238,0.14615445,0.16521133,0.16727348,0.16396318,0.15847735,0.15209347,0.145821,0.14015913,0.13517605,0.13078493,0.12688902,0.12341061,0.12017922,0.11672341,0.111416794,0.09376824,0.050454512,0.028444571,0.02614295,0.028385494,0.032789305,0.039289758,0.04709109,0.054374605,0.06007256,0.064306274,0.06766653,0.07063465,0.07354131,0.076804824,0.08166777,0.098997146,0.1559077,0.16950135,0.1684582,0.16479938,0.16030993,0.15579906,0.15146226,0.147108,0.14237788,0.13673584,0.12930523,0.11844576,0.10628978,0.09964779,0.09112048,0.07534852,0.02930218,0.0012346691,0.0,0.00051662617,0.0015233137,0.0024403944,0.0028745506,0.0026822533,0.0019836382,0.0011684553,0.0010395962,0.0037591194
112,0.99999976,0.8223453,0.6321425,0.48552507,0.3867748,0.32811508,0.29783586,0.2854055,0.28107652,0.27803695,0.27008405,0.25917906,0.24678616,0.2335286,0.22005312,0.20702873,0.19491343,0.18382661,0.17354894,0.163578,0.15324621,0.14190677,0.12930292,0.11557623,0.10071421,0.08518736,0.07063346,0.060067106,0.05916217,0.063679904,0.07069314,0.07931778,0.089625984,0.1022104,0.1177997,0.13662566,0.15830523,0.18193623,0.20416403,0.22233073,0.23616984,0.24623238,0.25357872,0.25746912,0.25768146,0.25519985,0.25037676,0.24306789,0.23293734,0.21961176,0.20277332,0.18257469,0.16006097,0.13658541,0.11491834,0.09674332,0.08215195,0.07108316,0.0624835,0.05619893,0.053922713,0.05443486,0.056704134,0.06063755,0.06677777,0.076461405,0.092319965,0.118195266,0.15354045,0.18902859,0.2146485,0.23103449,0.24116641,0.24779798,0.2525114,0.2553983,0.25634906,0.2557467,0.2538452,0.2504545,0.24484722,0.23546061,0.2192731,0.19170314,0.15344606,0.11722648,0.09225751,0.07660298,0.06684995,0.06012956,0.054686077,0.05083039,0.049385548,0.049546547,0.050665226,0.052668016,0.05602821,0.06214901,0.074991584,0.105738536,0.16086875,0.2037088,0.2243488,0.23439051,0.2401449,0.2440436,0.24677368,0.24833927,0.24872373,0.2481172,0.24675286,0.24464597,0.24136628,0.23559663,0.22336058,0.19142416,0.13121827,0.08812007,0.06860014,0.059467517,0.054173928,0.05005592,0.046265468,0.04352013,0.042368144,0.04238341,0.04307599,0.044233527,0.04604895,0.049468823,0.058067087,0.09176757,0.17245941,0.21087055,0.22191297,0.22646539,0.22904834,0.23072359,0.23169374,0.23203517,0.23180062,0.23099701,0.22964655,0.22778532,0.22528842,0.221448,0.21333274,0.18123256,0.0995067,0.055137154,0.044556916,0.040214065,0.03738684,0.03481638,0.03237639,0.030544313,0.029642155,0.029639378,0.030395804,0.031812888,0.033914223,0.03717171,0.043883767,0.07478062,0.18147127,0.21061516,0.21592957,0.21821134,0.21902327,0.21855971,0.21693027,0.21425988,0.21059157,0.20578237,0.19924797,0.1874283,0.1745316,0.17228314,0.1666731,0.14502962,0.06154109,0.007641977,0.0028563729,0.00092991727,9.021586e-05,0.0,0.00059264875,0.001827912,0.0036169619,0.0058029615,0.008112487,0.009987589
113,0.99999976,0.92151195,0.77507836,0.6274648,0.50717574,0.41854715,0.35804668,0.3171529,0.28344062,0.25007504,0.22741142,0.21037546,0.19552177,0.18190011,0.16931568,0.15789664,0.1477559,0.13882293,0.13083117,0.12334928,0.11587191,0.10799026,0.09968176,0.0913947,0.083653085,0.077878065,0.07895651,0.08989449,0.095693216,0.10072293,0.10672098,0.1136484,0.12171525,0.13143024,0.14335915,0.15761827,0.17376664,0.19080487,0.20562524,0.21569143,0.220353,0.21880198,0.21153858,0.20418826,0.19950071,0.19539587,0.19051522,0.1841688,0.17587666,0.16526955,0.1520787,0.13646391,0.119356796,0.102041334,0.08710409,0.076372765,0.07035778,0.069746286,0.075577766,0.08509628,0.09059801,0.09368935,0.09663559,0.10030171,0.10540878,0.113112,0.12550278,0.14557983,0.17275822,0.19924212,0.21625718,0.2232072,0.22347371,0.21929207,0.21226753,0.2053113,0.20026521,0.1965878,0.19327173,0.18950735,0.18442062,0.176631,0.16369368,0.14200743,0.11225546,0.08484276,0.06773564,0.060019433,0.05906126,0.06321184,0.0717462,0.080702335,0.08605671,0.08916668,0.09158668,0.09406596,0.09728039,0.102461986,0.11276363,0.13698336,0.18009782,0.21252556,0.2251851,0.22694278,0.22356969,0.21755357,0.21056686,0.20408663,0.19881696,0.19464265,0.19114535,0.18786259,0.1841688,0.17886806,0.1687375,0.1433168,0.0960303,0.063232735,0.050931174,0.048896253,0.051659547,0.058003146,0.066959284,0.0751622,0.08050077,0.08387329,0.086374596,0.088564225,0.09091985,0.09433021,0.10165061,0.12854612,0.19213514,0.22097692,0.22571358,0.22333424,0.21822831,0.21197279,0.20566589,0.19984627,0.19459692,0.18983032,0.18545163,0.18138856,0.17743391,0.17292987,0.16549371,0.13956824,0.075251974,0.041911237,0.03704188,0.038376663,0.042323414,0.04852021,0.056102607,0.06328298,0.06902412,0.07344178,0.07712485,0.08055271,0.08407543,0.08823899,0.0948779,0.12015688,0.20439999,0.22538158,0.22554193,0.22226879,0.21778564,0.21298009,0.20808193,0.20291954,0.1971321,0.19012675,0.18085161,0.16676243,0.15106802,0.14361267,0.1334008,0.11187886,0.04429792,0.0024041876,0.0,9.372831e-05,0.0009525281,0.0018909405,0.0024832357,0.0025684945,0.0022534318,0.0019073146,0.00230933,0.005591515
114,0.9999999,0.6947587,0.5063508,0.38455644,0.3015453,0.24683246,0.21126506,0.19076973,0.18544765,0.19186988,0.18731424,0.17850223,0.16972396,0.1615937,0.15419619,0.14754646,0.14161079,0.13628654,0.13136849,0.12655593,0.12146494,0.11566993,0.10881064,0.10050672,0.09009436,0.076468356,0.055904847,0.028693754,0.02046878,0.020412805,0.022526998,0.025673889,0.029694874,0.03476937,0.041184433,0.049104407,0.05854938,0.06951219,0.081240006,0.09323263,0.10589411,0.12087503,0.13895117,0.15257502,0.15830617,0.15986992,0.15930943,0.15724333,0.15379,0.14890066,0.14247483,0.13452256,0.12530652,0.1150793,0.10439638,0.09329364,0.08126297,0.06739871,0.049034078,0.029234862,0.019563109,0.016514536,0.015986346,0.016813077,0.0188512,0.02248681,0.028711695,0.03903651,0.053435415,0.06884549,0.08245283,0.09579105,0.10876184,0.122341186,0.13670996,0.14857844,0.15568961,0.15919174,0.16058828,0.16058111,0.15924987,0.1561769,0.15029936,0.1398877,0.12503955,0.11009308,0.09765837,0.08627431,0.07457305,0.06073821,0.04328499,0.02737615,0.018986836,0.015445239,0.0140164,0.013697764,0.014302742,0.016224606,0.020943146,0.0327822,0.054387018,0.07245383,0.08466104,0.09578818,0.10731075,0.11948064,0.13123214,0.14084576,0.14749765,0.15157749,0.15388617,0.15498345,0.15504014,0.15374622,0.14971088,0.1379924,0.11516398,0.097576566,0.08657142,0.076976456,0.06669182,0.053646404,0.03785598,0.024313943,0.016327947,0.01227036,0.010169802,0.009068929,0.008647669,0.009099787,0.011749347,0.024313943,0.055385984,0.07187828,0.08082807,0.08963363,0.099056356,0.108624764,0.11731047,0.12458815,0.13043411,0.13497037,0.13833901,0.14067282,0.14205429,0.1423313,0.14048909,0.12913087,0.09824541,0.07960735,0.07147711,0.06414776,0.055676635,0.044827934,0.032454953,0.021347184,0.013200433,0.007846773,0.004396317,0.0021407465,0.0006832017,0.0,0.0009516024,0.011736429,0.052698392,0.06630789,0.073137745,0.08003005,0.08640564,0.09147942,0.095127225,0.09771507,0.0997331,0.10169371,0.10407128,0.105208755,0.10684356,0.11269527,0.11739946,0.11450231,0.08518851,0.06421881,0.060776245,0.058115203,0.055973023,0.054725032,0.05479967,0.056331128,0.059077572,0.062382344,0.06495296,0.0634947
115,0.9999999,0.6808203,0.4528034,0.30323097,0.2093698,0.15358421,0.12194561,0.105460234,0.0985639,0.09698656,0.09315138,0.08838789,0.08363358,0.07897936,0.0744899,0.070269674,0.06639341,0.062859364,0.059571818,0.05635682,0.052984923,0.04922186,0.04493476,0.04007337,0.034493018,0.028057784,0.020322738,0.012041372,0.010054509,0.011047504,0.013066709,0.015668513,0.018834122,0.022733985,0.02759319,0.033498712,0.040370133,0.04800771,0.055501938,0.062157888,0.06800746,0.07353886,0.07916467,0.08305099,0.08437396,0.08417378,0.08298324,0.08090809,0.07790026,0.07386622,0.068713315,0.062477812,0.05544949,0.047984548,0.0408203,0.034340046,0.028453758,0.022950765,0.017019894,0.011305368,0.008696571,0.008148501,0.008538356,0.009592102,0.011400209,0.01434248,0.019219168,0.027213387,0.038196642,0.04943339,0.05809019,0.06464737,0.069744766,0.07420931,0.078431726,0.08170441,0.08349635,0.08414363,0.0840348,0.08328394,0.08174855,0.07898941,0.07410267,0.06568931,0.05392547,0.04259126,0.034307707,0.028324826,0.023585374,0.019058332,0.014031732,0.009707485,0.0075619696,0.006829461,0.006767836,0.0071445797,0.008022628,0.0098005785,0.013679901,0.02308538,0.0400301,0.053476177,0.06072259,0.06538949,0.069198884,0.07274648,0.07594968,0.07842735,0.079989396,0.08076255,0.08097496,0.08075381,0.08004097,0.07847805,0.07487495,0.0652068,0.046814546,0.033371527,0.026613744,0.022474373,0.019040849,0.015267294,0.010975389,0.007415992,0.005424321,0.004547584,0.004245577,0.0042643705,0.004577304,0.0054356847,0.007922542,0.018140947,0.042818528,0.054936823,0.059342798,0.062282447,0.064925775,0.06740389,0.06953542,0.0712194,0.072461955,0.073289745,0.073737726,0.073844805,0.07359918,0.0728116,0.07060796,0.060984824,0.03604457,0.02209151,0.017954323,0.015381366,0.0128962565,0.009952675,0.0067105815,0.0038850044,0.001914749,0.00075261306,0.00017307479,0.0,0.00015209602,0.00072901195,0.0024282916,0.011635783,0.0442311,0.053662363,0.05633322,0.05834849,0.059926707,0.06093806,0.06137905,0.06135676,0.060989194,0.060356334,0.05943327,0.057066604,0.054571003,0.055365574,0.055163216,0.049727533,0.024742264,0.008157242,0.006337771,0.0053259833,0.004669523,0.0043762573,0.0045244195,0.005134989,0.0061349766,0.007345626,0.00842341,0.00852
116,0.0,0.16491452,0.32064992,0.4486175,0.56061244,0.64261234,0.70094603,0.72795576,0.69576436,0.6059931,0.57331777,0.5638051,0.5560053,0.5470634,0.53731036,0.5276983,0.5190226,0.51160043,0.50546825,0.5004644,0.49646324,0.49373564,0.49338633,0.49790516,0.51091975,0.5400558,0.61166453,0.7344063,0.77902573,0.7937758,0.80395126,0.813305,0.8229765,0.833818,0.84647226,0.8607015,0.87510175,0.886736,0.8890843,0.8764621,0.84565586,0.7887914,0.7051597,0.63731444,0.6044444,0.587577,0.57581806,0.565115,0.55370903,0.540715,0.52571344,0.5090896,0.492521,0.47868732,0.47283968,0.47992092,0.5030589,0.5473512,0.6250221,0.7187435,0.7673389,0.7866435,0.7969842,0.80480397,0.8126785,0.82264197,0.83736944,0.86037326,0.8899528,0.9138215,0.91599935,0.88944566,0.84467894,0.7850901,0.7150043,0.65424603,0.6155621,0.5932394,0.57917064,0.5686669,0.5589885,0.5477073,0.5315974,0.50644827,0.47376606,0.44774055,0.44164672,0.45785606,0.49379244,0.5511761,0.6334121,0.71241826,0.75618756,0.77718717,0.78905284,0.7973251,0.804592,0.8130894,0.8269167,0.85685503,0.9081675,0.9402273,0.9344707,0.9003908,0.8500468,0.7900555,0.72912574,0.67741823,0.63959855,0.61383975,0.5961112,0.5831539,0.57262546,0.56220955,0.5476379,0.516457,0.46179044,0.42952695,0.43182424,0.4577114,0.49923238,0.5601138,0.6380083,0.70686203,0.74916315,0.77264833,0.78702176,0.7971115,0.8053874,0.81375694,0.8260156,0.8613875,0.9401074,0.96721184,0.9495606,0.91149265,0.8634386,0.81179893,0.7633724,0.72147375,0.6863354,0.6572051,0.633278,0.61384237,0.598005,0.5844196,0.5698531,0.53585213,0.46044374,0.4298184,0.44301975,0.4707402,0.5095641,0.5627451,0.6252615,0.6828471,0.7266901,0.75749165,0.7798222,0.79741657,0.81260484,0.82705086,0.8431713,0.88014716,0.9858505,0.9999993,0.97626686,0.9422316,0.9065798,0.8746951,0.84764695,0.8236173,0.7998359,0.7728146,0.73794293,0.6937575,0.6436003,0.6026853,0.55814683,0.5078781,0.4181142,0.371541,0.3760982,0.38495907,0.39424393,0.4008633,0.40224838,0.39751968,0.3877624,0.37612292,0.3689102,0.38260075
117,0.0,0.08512385,0.28327447,0.46420953,0.6136839,0.7129235,0.77412117,0.793761,0.7425502,0.62337905,0.56930494,0.5430356,0.52038014,0.49806944,0.4763911,0.4563794,0.43881708,0.42386243,0.41122484,0.40033406,0.39060983,0.38199803,0.37562612,0.37443352,0.3826284,0.40925953,0.48553306,0.6221213,0.6729322,0.692078,0.707189,0.7221417,0.7382729,0.7568595,0.7789978,0.8045325,0.83168584,0.85665536,0.8703342,0.8648823,0.83639413,0.7759381,0.6828789,0.605958,0.56774956,0.54685897,0.53078985,0.51475185,0.49652907,0.4749139,0.4492629,0.42011625,0.38993937,0.36252752,0.34535202,0.34498823,0.36507508,0.41140825,0.497411,0.60250646,0.65720385,0.6795777,0.692521,0.7033907,0.7153999,0.73153114,0.75613886,0.795131,0.8463288,0.8911256,0.90631276,0.8840702,0.8377501,0.7724505,0.6937677,0.6246568,0.5800765,0.553742,0.5363881,0.5224717,0.5084481,0.4907244,0.46407822,0.42139503,0.36480048,0.31703317,0.2980307,0.30959395,0.34696853,0.4106195,0.503367,0.5926299,0.64220816,0.66636086,0.68049675,0.6909425,0.7008973,0.71360505,0.73569727,0.7849889,0.8707381,0.9285313,0.9322173,0.8982602,0.8434094,0.77633,0.7073123,0.6481471,0.6043735,0.57407737,0.5527378,0.53659755,0.52271026,0.5077526,0.4848145,0.43298033,0.34016368,0.28185436,0.27530107,0.3012908,0.34728023,0.41618866,0.5046238,0.5826972,0.6307391,0.6576739,0.67447156,0.68658304,0.6969336,0.70817214,0.72638494,0.7832992,0.9128841,0.9628352,0.94822127,0.9070213,0.853292,0.7948113,0.73949456,0.6912502,0.6504311,0.6162334,0.5877613,0.5642319,0.544567,0.5268663,0.50594664,0.4507842,0.3235023,0.26658002,0.27703184,0.3073871,0.35133308,0.41195443,0.483211,0.54877317,0.5987633,0.63410443,0.6600531,0.68087256,0.6992567,0.7173482,0.73902655,0.79633963,0.9693955,0.9999993,0.97566617,0.938022,0.897717,0.86100286,0.82919437,0.8002923,0.77114666,0.7376786,0.6942628,0.6374267,0.5730391,0.52441394,0.46982476,0.40072793,0.25588468,0.17581084,0.17891462,0.18840535,0.19890326,0.2066161,0.20851927,0.20355542,0.19295628,0.1803247,0.17294058,0.18989961
